,product_id,name,props,is_reference,reference_id,время работы
672,36e3cf87e6f5ebf3,"Стиральная машина Candy CBWM 914DW-07 9 кг, А+++АВ, 1400 об/мин, DIGIT интерфейс с сенсорным управлением, отсрочка старта до 24 часов, 15 программ, Mix Power System+ (эффективная стирка при низких температурах), быстрая стирка класса А за 59 мин, ручная с","['Класс энергопотребления\tA+++', 'Загрузка\t9 кг', 'Скорость  отжима\t1400 об/мин', 'ШхГхВ\t60х54х82  см', 'Доп.функции  интеллектуальное управление стиркой, выбор температуры стирки, контроль баланса, сигнал окончания стирки, контроль за уровнем пены, отложенный старт, прямой впрыск, выбор скорости отжима']",False,fb2f4122fc21be6f,0
673,36e986dca38774f1,Кондиционер Royal Clima RC-PD28HN Pandora,"['Класс энергоэффективности\tA', 'Линейка\tPANDORA', 'Фильтр  тонкой очистки\tесть', 'Мощность  кондиционера\t9 BTU', 'Мощность  охлаждения\t2750 Вт / обогрева: 2950 Вт', 'Режим   работы\tохлаждение / обогрев', 'Доп.  режимы экорежим, вентиляция, осушение, турбо, ночной', 'Фильтры   с ионами серебра, дезодорирующий']",False,f497219eb0077f84,0
674,37057a05e38624dc,"Процессор Intel Core i5-11400F LGA1200, 6 x 2600 МГц, OEM","['Объем  кэша L2/L3\t3 МБ/12 МБ', 'Дата  выхода\tQ1 2021']",False,18a5d547a136f872,0
675,3739aab79b1beee5,Микроволновая печь Samsung MG-23K3614AW,"['Диаметр поддона\t288 мм', 'Объем\t23  л', 'Доп. режимы автоматическая разморозка, звуковой сигнал отключения', 'Режимы работы разморозка, гриль, микроволны + гриль', 'Особенности дисплей, утапливаемые переключатели, подсветка камеры, система равномерного распределения микроволн']",False,a62ac35841239177,0
676,3739ab3aad1cc751,Wi-Fi роутер Mercusys AC10,"['Подключение к интернету (WAN)\tEthernet RJ-45', 'Функции и особенности\tподдержка IPv6', 'Частотный   диапазон устройств Wi-Fi\t2.4 / 5 ГГц (одновременная работа)', 'Скорость  портов\t100 Мбит/с', 'Макс.   скорость беспроводного соединения 1167 Мбит/с', 'Количество   LAN-портов 2', 'Стандарт   Wi-Fi 802.11 n (Wi-Fi 4), b (Wi-Fi 1), a (Wi-Fi 2), ac (Wi-Fi 5), g (Wi-Fi 3)']",True,,0
677,3745b70ddd46c1e0,Робот-пылесос Xiaomi Robot Vacuum-Mop 2C,"['Работа от аккумулятора\tдо 110 мин', 'Цвет   товара\tбелый', 'Тип   контейнера\tдля воды', 'Тип   уборки\tсухая и влажная', 'Управление   со смартфона\tда', 'Комплектация  турбощетка, боковая щетка', 'Доп. функции программирование по дням недели, таймер, построение карты помещения, расчет времени уборки, сигнал при застревании, ограничение времени уборки, сигнал при разрядке аккумулятора']",False,e8f7590b4c24fdbf,0
678,374c6a0d21ec5b22,Микроволновая печь SAMSUNG MS-23K3614AW/BW,"['Внутреннее покрытие камеры\tбиокерамическая эмаль', 'Объем\t23 л', 'Мощность  микроволн\t800 Вт']",False,a62ac35841239177,0
679,375223654bd0fe55,Смартфон Huawei Nova 9 8/128GB Черный (RU),"['SIM-карты\t2 (nano SIM)', 'Экран\t6.57""   (2340×1080) OLED 120 Гц', 'Беспроводные   интерфейсы NFC, Bluetooth, Wi-Fi']",False,3fc7aa1177989cca,0
680,3770f7338ab697da,"Беспроводные наушники Apple AirPods Pro MagSafe, белый","['Активное шумоподавление (ANC)\tесть', 'Конструкция\tвнутриканальные (закрытые)', 'Подключение\tBluetooth 5.0', 'Количество микрофонов\t2', 'Степень   защиты\tIPX4', 'Тип   излучателей\tдинамические', 'Время  работы\t4.5 ч', 'Вес\t10.8  г', 'Время   работы от аккумулятора в кейсе\t24 ч', 'Тип  зарядки кейса Lightning, беспроводная зарядка']",True,,4.5
681,377312a4a7d64f81,Принтер лазерный HP Laser 107w,"['Назначение\tдля небольшого офиса', 'Макс. формат печати\tA4 (210 × 297 мм)', 'Печать\tчерно-белая   лазерная', 'Макс.  размер отпечатка\t216 × 356 мм', 'Интерфейсы  Wi-Fi, USB, AirPrint']",True,,0
682,377541fb839e74c8,"Процессор Intel Core i3-10100F LGA1200, 4 x 3600 МГц, OEM","['Сокет LGA1200', 'Ядро процессора Comet Lake-S', 'Дата выхода\tQ4 2020', 'Количество  ядер\t4 x 3600-4300 МГц', 'Объем   кэша L2/L3\t1 МБ/6 МБ', 'Оперативная   память\t2 x DDR4 2666 МГц', 'Тепловыделение   65 Вт', 'Техпроцесс\t14   нм', 'Количество   потоков\t8', 'Назначение  игровой, настольный ПК']",True,,0
683,378dbedfb9536ca5,Посудомоечная машина встраив. Weissgauff BDW 4106 D,"['Таймер отсрочки запуска\tесть', 'Тип сушки класс A, конденсационная', 'Ширина\t55   см', 'Тип   защиты от протечек\tполная', 'Индикация  на полу\tнет', 'Вместимость\t6   комплектов']",False,909e4bc94eef35b2,0
684,379e157b1a885fea,Wi-Fi роутер TP-Link N300 3G/4G (TL-WR842N v5.0),"['Количество LAN-портов 4', 'Поддержка  USB-модема']",False,2b0ab54004b858af,0
685,37b6e131f080f0da,"Беспроводные наушники Xiaomi Mi True Wireless Earphones 2 Pro, черный","['Конструкция\tвнутриканальные (закрытые)', 'Количество драйверов\t1', 'Время работы от аккумулятора в кейсе\t30 ч', 'Импеданс\t32 Ом', 'Активное   шумоподавление (ANC)\tесть', 'Подключение\tBluetooth  5.0', 'Степень   защиты\tIPX4', 'Количество  микрофонов\t3', 'Время   работы\t6 ч', 'Диапазон   воспроизводимых частот\t20-20000 Гц', 'Вес\t62  г', 'Тип  зарядки кейса беспроводная зарядка, USB Type-C', 'Тип   излучателей\tдинамические']",True,,от
686,37b7e8e97bd33f12,Wi-Fi роутер HUAWEI WS7100,"['Макс. скорость беспроводного соединения 2976 Мбит/с', 'Подключение  к интернету (WAN)\tEthernet RJ-45', 'Частотный   диапазон устройств Wi-Fi\t2.4 / 5 ГГц', 'Стандарт   Wi-Fi 802.11\tax (Wi-Fi 6)', 'Скорость   портов\t1 Гбит/с', 'Количество  LAN-портов 3', 'Функции   и особенности поддержка IPv6, UPnP AV-сервер']",True,,0
687,37b8da2b33a9d676,Профессиональная кофемашина Saeco SM7683 Xelsis,"['Материал   корпуса\tпластик', 'Приготовление  капучино\tавтоматическое', 'Количество   степеней помола\t12', 'Одновременная раздача на 2 чашки\tда', 'Особенности конструкции съемный лоток для сбора капель, индикатор включения, подсветка дисплея, индикатор уровня воды, контейнер для отходов, дисплей', 'Доп. функции автоматическая декальцинация, автоотключение при неиспользовании, быстрый пар', 'Настройки  температура кофе, объем порции горячей воды, крепость кофе']",False,5fa45f2e58a4b6d6,0
688,37c74c94c3c8f705,"Фен XIAOMI Mijia Waterlon Hair Dryer 1800, белый",['Вес\t550   г'],False,c9a0918e91a98305,0
689,37d3c0728a334f84,Настольная плита GEFEST ПГ 700-02,['Настольная\tда'],False,116c9e6140857b4b,0
690,37d7b5b03fbb8fd1,"Процессор Intel Core i5 12400F, LGA 1700, OEM","['Тепловыделение 65 Вт', 'Количество ядер\t6 x 2500-4400 МГц', 'Назначение\tнастольный   ПК']",False,3478f4ee87d43aee,0
691,37dd8fd56bfc18c1,Принтер Xerox B210,"['Особенности\tавтоматическая двусторонняя печать', 'Назначение\tдля небольшого офиса', 'Макс.  формат печати\tA4 (210 × 297 мм)']",False,6723766c4478d88b,0
692,38130f78d94db39c,Водонагрев. аккум. thermex h 10 u pro биостекл.,"['Размеры   (ШxВxГ)\t340x370x300 мм', 'Объем  бака\t10 л', 'Максимальная   температура воды\t75 °С', 'Индикация   включения, нагрева', 'Системы   защиты от перегрева, предохранительный клапан']",False,c8cf6b65761ea1ef,0
693,381fcfa9730606c7,Фен для волос с AC мотором Babyliss 6704E,"['Мощность\t2000  Вт', 'Дополнительные   функции подача холодного воздуха, независимая регулировка нагрева и воздушного потока']",False,84fd7990c2a3e568,0
694,38502ca97f70cd46,Монитор ASUS VG27WQ,"['Игровой  монитор\tда', 'Особенности  подсветка без мерцания (Flicker-Free), поворот на 90 градусов, встроенные колонки, регулировка по высоте', 'Покрытие  экрана матовое, антибликовое']",False,c0366162aa2500f8,0
695,387201ccfff5176b,Микроволновая печь LG MW-23R35GIB,"['Мощность микроволн\t1000 Вт', 'Переключатели\tсенсорные', 'ШхВхГ\t47.60х27.20х35.70   см', 'Особенности система равномерного распределения микроволн, подсветка камеры, дисплей, блокировка от детей']",False,d5f74488ca1cd971,0
696,3873a71e1183b049,"Монитор 23,8"" Dell S2422HZ 2422-7623 1920x1080, LCD IPS, 16:9, 250 cd/m2, 1000:1, 4ms, 75Гц, AMD FreeSync, 178/178, DP, HDMI, USB-C, 2xUSB 3.2, HAS, T","['Особенности  регулировка по высоте, поворот на 90 градусов, встроенный микрофон, встроенная веб-камера, встроенные колонки', 'Частота обновления\t75 Гц; отклик: 4 мс', 'Яркость\t250 кд/м²;', 'Тип   матрицы\tIPS', 'Поддержка  FreeSync/G-Sync\tFreeSync']",False,f4821600fc823f6d,0
697,3875662e2facbf51,Встраиваемая посудомоечная машина Indesit DSIE 2B10,"['Тип\tузкая', 'Защита\tзащита от протечек', 'Ширина\t44.8 см', 'Тип сушки конденсационная, класс A']",False,7e6e34bdb1103b4d,0
698,387b8451257f97b9,"Мобильный телефон Samsung Galaxy S21 FE (SM-G990E) 8/128Gb (Exynos 2100), белый фантом","['SIM-карты\t2 (nano SIM)', 'Операционная система\tAndroid 12', 'Вес\t177   г', 'Степень   защиты\tIP68']",False,117f01fe96fc2b89,0
699,388af0d0f53c2f25,Встраиваемая посудомоечная машина Gorenje GV62040,"['Тип   защиты от протечек\tполная', 'Вместимость\t13 комплектов', 'Таймер   отсрочки запуска\tесть']",False,856751a358b2734a,0
700,3894796505031184,"Ноутбук Lenovo IdeaPad Gaming 3 Gen 6 15.6"" FHD IPS/Core i5-11300H/8GB/512GB SSD/GeForce RTX 3050 4Gb/DOS/NoODD/черный (82K10011RK)","['Время работы от аккумулятора\t8 ч', 'Память RAM 8 ГБ (3200 МГц), SSD 512 ГБ', 'Видеокарта\tNVIDIA  GeForce RTX 3050 4 ГБ']",False,ff5da4be6fa60c4b,от
701,38ad04e4a01339e3,"Монитор LCD 24"" C24-20 62A8KAT1EU LENOVO","['Яркость\t250 кд/м²; контрастность: 1000:1', 'Тип  матрицы\t*VA']",False,8f9c8fcf9cb2862c,0
702,38aec15f27ac7c6a,Стиральная машина Bosch WIW24340OE,"['Загрузка\t7  кг', 'ШхГхВ\t60х57х82   см', 'Защита  от протечек, от детей, от скачков питания']",False,767e8aac14292d41,0
703,38c3fdcad791af82,"Плита газовая 2-х конфорочная ""GEFEST"" ПГ-700-02 (корич.)","['Управление\tмеханическое', 'Материал   рабочей поверхности\tэмалированная сталь', 'ШхВхГ\t50х10х37.40   см']",False,116c9e6140857b4b,0
704,38d0d9867b281e8d,DELL S2422HZ Монитор 2422-7623,"['Экран\t1920x1080  (16:9)', 'Особенности   встроенный микрофон, регулировка по высоте, встроенные колонки, встроенная веб-камера, поворот на 90 градусов']",False,f4821600fc823f6d,0
705,38eb76444f6d4267,Кондиционер инверторный GENERAL CLIMATE Pulsar GC-RE09HR/GU-RE09H,"['Площадь помещения\t25 м²', 'Режим работы\tохлаждение / обогрев']",False,4f9bf73be63fa349,0
706,38f2c35d877af1d1,Встраиваемая посудомоечная машина Bosch SPV6HMX1MR,"['Тип  сушки интенсивная, класс A', 'Таймер отсрочки запуска\tесть', 'Тип защиты от протечек\tполная', 'Индикация на полу\tлуч', 'Тип\tузкая', 'Ширина\t44.8  см', '3-й   разбрызгиватель\tесть', 'Инверторный   двигатель\tда', 'Вместимость\t10  комплектов', 'Третий  уровень загрузки\tесть']",False,5277163b1a2099dd,0
707,39094420cfdb7eda,Сплит-система Jax ACN-09 HE Tasmania,"['Фильтры\tдезодорирующий', 'Режим   работы\tохлаждение / обогрев', 'Мощность   охлаждения\t2500 Вт / обогрева: 2500 Вт', 'Уровень   шума внутреннего блока\t23 дБ - 35 дБ']",False,664b48a4aafdf9cf,0
708,3914651e72846423,Встраиваемая стиральная машина Bosch WIW28541EU,"['Цвет\tбелый', 'Установка\tвстраиваемая', 'Загрузка\t8 кг', 'Класс энергопотребления\tA+++', 'Скорость   отжима\t1400 об/мин']",True,,0
709,391e608092fe27de,Компьютерная акустика Genius SP-HF180,"['Однополосные колонки', 'Питание от USB', 'Пульт ДУ', 'Материал  корпуса колонок', 'Компьютерная   акустика 2.0', 'Суммарная   мощность 6 Вт', 'Диапазон  частот 150 - 20000 Гц']",True,,0
710,39334364a76686a0,Процессор Intel Core i3 10105 BOX,"['Техпроцесс\t14 нм', 'Интегрированная графика\tUHD 630 1100 МГц', 'Количество   потоков\t8', 'Сокет   LGA1200', 'Количество   ядер\t4 x 3700-4400 МГц', 'Оперативная   память\t2 x DDR4 2666 МГц', 'Объем  кэша L3\t6 МБ']",False,a084f31e178be7e6,0
711,39441b1cfacde27c,Колонки Оклик OK-163 2.0 черный 6Вт,"['Однополосные   колонки', 'Диапазон   частот 150 - 18000 Гц']",False,4bdecd6785970f05,0
712,394b054885d41766,Монохромное лазерное МФУ HP LaserJet Pro MFP M428dw (W1A28A),['Макс.  размер отпечатка\t216 × 356 мм'],False,b01fdcef319c260d,0
713,394ff4f84fdf7ade,Xiaomi Телевизор Xiaomi Mi TV EA40 2022 Black 40 дюймов (Русское Меню),"['Разрешение\t1920x1080', 'Диагональ\t40""', 'Год создания модели\t2021', 'Частота   обновления экрана\t60 Гц', 'Платформа   Smart TV\tAndroid', 'Тип  матрицы экрана\tIPS', 'Разъемы и интерфейсы вход HDMI x 2, AV-вход, USB Type-A x 2, Ethernet - RJ-45', 'Беспроводная   связь Wi-Fi, Bluetooth']",False,42398a549069860c,0
714,3957c93dce19b3fe,"Планшет HUAWEI MatePad 10.4 2022 (2022), 4 ГБ/64 ГБ, Wi-Fi, серый матовый","['Операционная система\tHarmonyOS', 'Процессор\tHiSilicon   Kirin 710A', 'Емкость  аккумулятора\t7250 мА·ч', 'Экран   10.4"" (2000x1200), IPS', 'Камеры  фронтальная 8 МП, основная 13 МП', 'Особенности  компас, датчик Холла, датчик освещенности, акселерометр, встроенный микрофон, cлот для карты памяти', 'Размеры  245.2x154.96x7.35 мм, вес: 450 г']",True,,0
715,3963f4c8ed939319,"Монитор Xiaomi Mi Monitor (BHR4975EU), 27"", IPS, 1920x1080, 75Гц, 6 мс, D-Sub, HDMI. чёрный",['Экран\t1920x1080 (16:9)'],False,13a23947cc15cfe7,0
716,39732c30f19c90e6,"Монитор 24,1"" Dell P2421 2421-0773 1920x1200, wide, IPS, 0.27mm, 5ms, 300cd/m2, 1000:1, Height adjustable, Tilt, Swivel, VGA, HDMI, DVI(D), DP, 5xUSB","['Покрытие   экрана\tантибликовое', 'Экран\t1920x1200   (16:10)', 'Частота  обновления\t60 Гц; отклик: 5 мс', 'Интерфейсы   вход HDMI, вход DisplayPort, вход VGA, вход DVI-D']",False,687fc227afb5b319,0
717,39774c0a957dae26,"Кофемашина Melitta Caffeo Solo, черный","['Материал  корпуса\tпластик', 'Тип используемого кофе\tзерновой', 'Давление  помпы\t15 бар', 'Количество   степеней помола\t3', 'Одновременная  раздача на 2 чашки\tда', 'Настройки температура кофе, жесткость воды, крепость кофе, объем порции горячей воды', 'Особенности   конструкции дисплей, подсветка дисплея, съемный лоток для сбора капель, отсек для шнура, индикатор включения, индикатор уровня воды, контейнер для отходов']",False,2948d875bd6e4a2d,0
718,39899bd8db7c04ed,"Процессор AMD Athlon X4 950 OEM 3.8ГГц, 2Мб, Socket AM4","['Объем кэша L2\t2 МБ', 'Количество   потоков\t4']",False,fccdc0fdbefeeaa3,0
719,3998055d0409b2d0,Встраиваемая стиральная машина Kuppersberg WM 1477,"['Установка\tвстраиваемая', 'Загрузка\t7 кг', 'Защита от протечек, от детей', 'Особенности   конструкции\tотсек для жидкого порошка']",False,4b220b0b1cabd51a,0
720,39adb7751e7543c8,Многофункциональное устройство HP Neverstop Laser 1200w (4RY26A),"['Макс. формат печати\tA4 (210 × 297 мм)', 'Назначение\tдля  небольшого офиса', 'Функции  сканирование, копирование']",False,696f261b866ca3b6,0
721,39c306774ca61d88,Электрический накопительный водонагреватель edisson es 30 v,['Потребляемая мощность\t1500 Вт'],False,f530b2c4727ad971,0
722,39dab97584260202,"Apple Планшет Apple iPad Air (2022), 64 ГБ, Wi-Fi Space Gray (MM9C3LL/A)","['Особенности   датчик освещенности, гироскоп, встроенный микрофон, cканер отпечатка пальца, компас, барометр, акселерометр', 'Время работы\t10 ч (28.6 Вт·ч)', 'Экран   10.9"" (2360x1640), Full HD IPS', 'Камеры основная 12 МП, фронтальная 12 МП']",False,c1ba3c0a199ab1a2,10
723,39e1beb587171dcd,Автоматическая кофемашина POLARIS PACM 2060AC,"['Материал   корпуса\tпластик', 'Давление   помпы\t20 бар', 'Тип напитка капучино, эспрессо, американо, латте', 'Настройки   объем порции горячей воды, крепость кофе, температура кофе', 'Особенности   конструкции дисплей, контейнер для отходов, съемный лоток для сбора капель']",False,89f10b618c2cee72,0
724,39f7be8d11c590d7,Настенная сплит-система StarWind TAC-07CHSA/XAA1 (белый),"['Мощность охлаждения\t2050 Вт / обогрева: 2200 Вт', 'Особенности пульт ДУ, дисплей, регулировка направления воздушного потока, таймер включения/выключения']",False,90a9e868dc22bbbe,0
725,3a04c865fe20d1a9,"Гарнитура Xiaomi Redmi Buds 3 Pro, Bluetooth, вкладыши, серый [bhr5311gl]","['Время работы от аккумулятора в кейсе\t28 ч', 'Степень  защиты\tIPX4', 'Количество   драйверов\t1', 'Время  работы\t6 ч', 'Импеданс\t32  Ом', 'Тип   зарядки кейса беспроводная зарядка, USB Type-C']",False,7f0e67ce52682515,от
726,3a06502e827b230c,Кондиционер Royal Clima RC-PD28HN (Комплект),"['Режим работы\tохлаждение / обогрев', 'Класс   энергоэффективности\tA', 'Уровень  шума внутреннего блока\t21.5 дБ - 38 дБ', 'Фильтры  с ионами серебра, дезодорирующий']",False,f497219eb0077f84,0
727,3a1354e90e5da453,Водонагреватель thermex smartline 30 u,"['Системы защиты\tпредохранительный клапан', 'Полезная мощность\t1.5 кВт', 'Размеры (ШxВxГ)\t440x440x420 мм', 'Потребляемая мощность\t1500 Вт', 'Управление\tэлектронное', 'Максимальная  температура воды\t75 °С', 'Покрытие   бака\tстеклокерамика']",False,43f7583a52960284,0
728,3a495d3e619d9819,"Процессор AMD Ryzen 7 5800X 100-100000063WOF Zen 3 8C/16T 3.8-4.7GHz (AM4, L3 32MB, 7nm, 105W) BOX w/o cooler","['Сокет AM4', 'Количество потоков\t16', 'Дата выхода\tQ4 2020', 'Оперативная  память\t2 x DDR4 3200 МГц', 'Объем  кэша L2/L3\t4 МБ/32 МБ', 'Тепловыделение   105 Вт', 'Ядро   процессора Vermeer', 'Техпроцесс\t7   нм']",False,1112102ced6b29fe,0
729,3a50b251c3857947,Плитка электрическая Gorenje ICE2000SP,['Управление\tэлектронное'],False,c74b2d4c1e6a99b3,0
730,3a5f6ab8d15a17ce,Робот-пылесос Viomi V2 PRO (влажная уборка) V-RVCLM21B,"['Тип контейнера\tдля пыли', 'Объем контейнера для пыли\t0.3 л', 'Работа от аккумулятора\tдо 180 мин', 'Доп. функции расчет времени уборки, программирование по дням недели, построение карты помещения, таймер', 'Управление  со смартфона\tда', 'Тип  уборки\tсухая и влажная', 'Тип  датчиков\tоптические', 'Объем  контейнера для воды\t0.2 л', 'ШхГхВ\t35x35x9.45   см', 'Особенности   конструкции встроенные часы, мягкий бампер, лидар']",False,b91a686bdeee3b59,0
731,3a6560dbd408521f,"Apple Умные часы Apple Watch Series 7 45mm Aluminium with Sport Band, темная ночь (MKN53)","['Совместимость\tiOS', 'Беспроводная  связь ГЛОНАСC, Bluetooth, вывод аудио на Bluetooth-устройства, Wi-Fi, NFC, GPS']",False,528e3d99bf396149,0
732,3a65e58ccc9e77e7,Микроволновая печь соло Samsung ME83KRW-1,"['Доп.   режимы автоматическая разморозка, звуковой сигнал отключения, автоматическое приготовление']",False,859f1dd7a649560e,0
733,3a71dacc94b6ad81,Микроволновая Печь Candy CMS20W 20л. 700Вт белый,"['Внутреннее   покрытие камеры\tэмаль', 'Мощность   микроволн\t700 Вт']",False,bcad9e86686f9bdb,0
734,3aa72820d70a767c,"Умный браслет HUAWEI Band 6, розовая сакура","['Экран\t1.47""   (198x368) AMOLED', 'Емкость  аккумулятора\t180 мА·ч', 'Беспроводная  связь\tBluetooth', 'Совместимость iOS, Android', 'Мониторинг   мониторинг сна, постоянное измерение пульса, измерение уровня кислорода в крови, мониторинг калорий, акселерометр, мониторинг физической активности']",False,ea2228931c428185,0
735,3ab10cf9bf15469d,"Видеокарта MSI GeForce GTX 1660 SUPER VENTUS XS OC 6GB, Retail","['Шина обмена с памятью\t192 бит', 'Область применения\tигровая', 'Количество поддерживаемых мониторов\t4', 'TDP\t125 Вт', 'Максимальное   разрешение\t7680x4320', 'Тип   памяти\tGDDR6', 'Частота  памяти\t14000 МГц', 'Разъем   дополнительного питания\t8 pin', 'Объем  видеопамяти\t6144 МБ', 'Тип  подключения\tPCI Express 3.0', 'Частота   видеопроцессора\t1815 МГц', 'Разъемы  и интерфейсы выход HDMI, выход DisplayPort x 3']",False,0e98903bc50f96a4,0
736,3ab8fff0c65b00e4,Сплит-система Dahatsu DHP 07/DHV-07,"['Линейка\tDRAGON', 'Мощность   кондиционера\t7 BTU', 'Мощность   охлаждения\t2200 Вт / обогрева: 2250 Вт', 'Класс   энергоэффективности\tA', 'Фильтры\tс   витамином C', 'Доп.  режимы ночной, осушение, вентиляция']",False,7d57bd0cea170275,0
737,3abd00f4ca1adfcc,"55"" Телевизор LG 55UP75006LF 2021 LED, HDR, черный","['Диагональ\t55""', 'Разрешение\t3840x2160', 'Технология экрана LED, HDR', 'Разъемы и интерфейсы USB Type-A, выход аудио оптический, Ethernet - RJ-45, вход HDMI x 2, слот CI/CI+', 'Беспроводная связь Airplay, Wi-Fi, Miracast, Bluetooth', 'Разрешение  HD\t4K UHD', 'Частота  обновления экрана\t60 Гц', 'Форматы   HDR\tHDR 10 Pro', 'Год   создания модели\t2021', 'Платформа   Smart TV\twebOS', 'Тип  подсветки\tDirect LED', 'Мощность  звука\t20 Вт', 'Экосистема  умного дома Apple HomeKit, Умный дом Яндекса, LG Smart ThinQ', 'Тип   матрицы экрана\tIPS']",True,,0
738,3abe37c930d60616,Микроволновая печь соло Whirlpool MAX 45 FW S,"['Переключатели\tсенсорные', 'Режимы   работы\tразморозка']",False,4b59cf0aad60dfe4,0
739,3ad0a6baf517e5d2,Стиральная машина встраиваемая Hansa WHE 1206 BI,"['Установка\tвстраиваемая', 'Защита от протечек, от детей, от скачков питания', 'Доп.функции сигнал окончания стирки, контроль баланса, выбор скорости отжима, интеллектуальное управление стиркой, выбор температуры стирки, контроль за уровнем пены, отложенный старт', 'ШхГхВ\t59.50х54х82.50   см', 'Класс   энергопотребления\tA++']",False,0ac565ce3bfa280b,0
740,3af838ea3d9752f1,Посудомоечная машина встраиваемая Candy CDIH 1L949-08,"['Защита\tзащита   от протечек', 'Тип   сушки конденсационная, класс A']",False,b6f6e9b5ead263ae,0
741,3aff6b4494666ee4,Плитка электрическая KITFORT КТ-141 инфракрасная,"['Макс.   потребляемая мощность\t2000 Вт', 'Управление\tэлектронное', 'Настольная\tда', 'ШхВхГ\t28х6.70х36.50   см']",False,bcaef629354a7f34,0
742,3b266126b7c89563,Встраиваемая посудомоечная машина Candy CDIH 1L949-08,['Индикация на полу\tнет'],False,b6f6e9b5ead263ae,0
743,3b771d575a160f20,Водонагреватель аккумуляционный электрический thermex iu 30 v,"[""Установка\tвертикальная на стену с нижней подводкой (½')"", 'Объем  бака\t30 л', 'Размеры  (ШxВxГ)\t270x800x285 мм', 'Индикация  нагрева, включения']",False,fee1d1dc53f135d1,0
744,3b86f7026fc155b4,Робот-пылесос Xiaomi Viomi Cleaning Robot V2 (V-RVCLM21B) (черный),"['Управление со смартфона\tда', 'ШхГхВ\t35x35x9.45 см', 'Особенности конструкции мягкий бампер, встроенные часы, лидар', 'Доп. функции построение карты помещения, таймер, программирование по дням недели, расчет времени уборки', 'Работа   от аккумулятора\tдо 180 мин', 'Тип  датчиков\tоптические', 'Тип   уборки\tсухая и влажная', 'Объем  контейнера для воды\t0.2 л', 'Объем   контейнера для пыли\t0.3 л', 'Комплектация   электрощетка, боковая щетка']",False,b91a686bdeee3b59,0
745,3ba02aa613022e4d,Встраиваемая посудомоечная машина Weissgauff BDW 4134 D,"['Тип защиты от протечек\tчастичная (корпус)', 'Вместимость\t9 комплектов', 'Таймер   отсрочки запуска\tесть', 'Ширина\t44.8  см']",False,64056890cc4af17f,0
746,3bad4b41ac1901c3,"Lenovo Ноутбук IPG3-15IHU6 CI5-11300H 15"" 8/512GB 82K10011RK LENOVO",['Время  работы от аккумулятора\t8 ч'],False,ff5da4be6fa60c4b,от
747,3bb3214efb20aeb1,"Ноутбук Lenovo ThinkBook 15 G3 ACL 21A4002ERU Mineral Grey 15.6"" FHD Ryzen 5 5500U/16Gb/512Gb SSD/W10Pro","['Память SSD 512 ГБ, RAM 16 ГБ (3200 МГц)', 'Время  работы от аккумулятора\t7.5 ч', 'Процессор\tAMD  Ryzen 5 5500U (6x2.10 ГГц)']",False,13bffaadb1f61ba8,от
748,3bbe93d4cb9e053b,Беспроводные наушники Samsung Galaxy Buds 2 Black (Черный) Global Version,"['Конструкция\tвнутриканальные', 'Время  работы с включенным ANC\t5 ч', 'Подключение\tBluetooth  5.2']",False,6b423ba12a723c38,с
749,3bde662b88a3e992,"МФУ лазерное CANON i-Sensys MF3010 (принтер, копир, сканер), А4, 18 страниц/мин., 8000 страниц/месяц, без кабеля USB, 5252B004","['Печать\tчерно-белая   лазерная', 'Назначение   небольшого офиса, для дома']",False,0607c04000d78548,0
750,3be21ff4a2a2be87,Defender Колонки DEFENDER SPK-35 2x5 Вт USB черный,"['пластик', 'Однополосные колонки', 'Диапазон частот 100 - 20000 Гц', 'Компьютерная   акустика 2.0', 'Суммарная   мощность 5 Вт']",False,40037632f88f0617,0
751,3bea7aa66a6a7074,Индукционная плита Hyundai HYC-0101 (Black),"['Материал  рабочей поверхности\tстеклокерамика', 'Особенности   конструкции\tдисплей']",False,3c096a1f539c1daf,0
752,3bed273500d0f4b5,Монитор Lenovo G27c-10,"['Поддержка FreeSync/G-Sync\tFreeSync', 'Интерфейсы вход DisplayPort, вход HDMI', 'Яркость\t350  кд/м²; контрастность: 3000:1', 'Игровой   монитор\tда', 'Тип   матрицы\t*VA']",False,b941b65ba33a29a0,0
753,3c096a1f539c1daf,"Индукционная плита Hyundai HYC-0101, черный","['Управление\tэлектронное', 'Макс. потребляемая мощность\t1400 Вт', 'Материал  рабочей поверхности\tстеклокерамика', 'Число   индукционных конфорок\t1', 'Доп.   функции\tтаймер', 'Особенности  конструкции\tдисплей', 'ШхВхГ\t29х6.50х37   см']",True,,0
754,3c198ffdb0787dea,Посудомоечная машина Weissgauff BDW 4533 D,"['Третий уровень загрузки\tесть', 'Вместимость\t10 комплектов', 'Тип\tузкая', 'Индикация на полу\tнет', 'Таймер  отсрочки запуска\tесть', 'Тип  защиты от протечек\tполная', 'Ширина\t44.8  см', 'Защита\tзащита  от протечек']",False,92f1db4ddab3befe,0
755,3c2b894444d958db,Колонки 2.1 LOGITECH Z407 графитовый/серый 40Вт BT (980-001348),"['Bluetooth', 'пластик', 'Диапазон частот 40 - 20000 Гц', 'Суммарная  мощность 40 Вт', 'Пульт   ДУ', 'Подключение   по USB', 'Материал  корпуса сабвуфера']",False,f9fc2a8afa5b2ff5,0
