product_id,name,props,is_reference,reference_id,время работы
468771e8bb9e30a3,Фен для волос BaByliss 6704E,"['Мощность\t2000   Вт', 'Длина   сетевого шнура\t2.8 м']",False,59,0
46937cb2abfc0380,Intel Процессор Intel Core i7 12700K 3600 Мгц Intel LGA 1700 OEM CM8071504553828S RL4N,"['Назначение настольный ПК, игровой', 'Объем  кэша L2/L3\t12 МБ/25 МБ', 'Количество  потоков\t20', 'Оперативная  память DDR5 3200/4800 МГц, 2 x DDR4']",False,372,0
46bde6911b9daa51,"Кофемашина Philips EP2021 Series 2200, черный матовый","['Давление помпы\t15 бар', 'Одновременная раздача на 2 чашки\tда', 'Количество  степеней помола\t12', 'Особенности конструкции дисплей, индикатор включения, контейнер для отходов, подсветка дисплея, съемный лоток для сбора капель']",False,373,0
46cc926f4f10914a,Микроволновая печь Samsung MG30T5018AG .,['ШхВхГ\t51.70х29.70х42.50   см'],False,190,0
46ea99dab5f6e315,"Накопительный водонагреватель термекс (thermex) mechanik mk 30 v, плоская форма","['Покрытие бака\tнерж.сталь', 'Время нагрева\t50 мин', 'Объем  бака\t30 л', 'Системы  защиты предохранительный клапан, от перегрева']",False,136,0
46f6f34044f31902,Холодильник Samsung RB30A32N0EL/WT,"['Тип  компрессора инверторный', 'Мощность   замораживания 12 кг/сутки']",False,277,0
4714802683b7ab25,Кофемашина автоматическая Beko CEG5311X,"['Особенности конструкции контейнер для отходов, съемный лоток для сбора капель, индикатор уровня воды, дисплей, индикатор включения']",False,292,0
47194effc36b0f1a,"Холодильник Nordfrost NR 506 W, white","['Тип  компрессора стандартный', 'Общий   объем 60 л', 'Объем  холодильной камеры 60 л', 'Класс   энергопотребления A+']",False,10,0
472530d8ef9405f8,"Акустическая система 2.1 SmartBuy SPARTA,MP3,FM,корпусМДФ,черн(SBA-200)",['Диапазон частот 100 - 20000 Гц'],False,106,0
4773713741f1a34b,"Xerox WorkCentre 3025V/NI {A4, P/C/S/F, 20 ppm, max 15K pages per month, 128MB, GDI, USB, Network, Wi-fi} WC3025NI#","['Макс.  формат печати\tA4 (210 × 297 мм)', 'Функции   копирование, отправка изображения по e-mail, сканирование']",False,254,0
47c2bdd6dcca2fff,"Ноутбук Lenovo IdeaPad 3-15 15ARE05 81W40033RK (Ryzen 5 4500U 2300MHz/15.6""/1920x1080/4Gb/SSD 256Gb/AMD Radeon Graphics/Wi-Fi/Bluetooth/DOS)","['Память SSD 256 ГБ, RAM 4 ГБ (2666 МГц)']",False,68,0
47c2c3c05df08b04,Сплит-система Royal Clima RC-PD28HN серия PANDORA,['Класс   энергоэффективности\tA'],False,0,0
47c88755bdf6dbe5,Робот-пылесос XIAOMI Mi Robot Vacuum Mop 2 Ultra,"['ШхГхВ\t35.30x35.30x9.88 см', 'Управление со смартфона\tда', 'Тип   контейнера\tдля пыли/воды', 'Работа  от аккумулятора\tдо 90 мин', 'Объем  контейнера для пыли\t0.55 л', 'Тип   датчиков\tоптические', 'Объем   контейнера для воды\t0.2 л', 'Особенности  конструкции мягкий бампер, лидар, индикатор заполнения пылесборника', 'Доп.   функции программирование по дням недели, построение карты помещения', 'Режимы   работы движение вдоль стен, местная уборка']",False,202,0
47ce86191d6bddca,Встраиваемая посудомоечная машина Candy CDIH 1L949-08,"['Таймер отсрочки запуска\tесть', 'Тип  сушки класс A, конденсационная']",False,223,0
47d61a7b9ed8e0e8,Видеокарта MSI PCI-E GTX 1660 SUPER VENTUS XS OC NV GTX1660SUPER 6144Mb 192 GDDR6 1530/14000/HDMIx1/,"['Комплектация\tRetail', 'Частота   видеопроцессора\t1815 МГц', 'Количество   поддерживаемых мониторов\t4', 'Шина   обмена с памятью\t192 бит', 'Разъемы  и интерфейсы выход HDMI, выход DisplayPort x 3', 'Частота   памяти\t14000 МГц']",False,258,0
47dba554e967dcaf,"Монитор ASUS VA24DQLB 23.8"", черный [90lm0541-b01370]","['Поддержка  FreeSync/G-Sync\tFreeSync', 'Частота  обновления\t75 Гц; отклик: 5 мс', 'Покрытие  экрана\tантибликовое', 'Тип   матрицы\tIPS', 'Интерфейсы  вход DisplayPort, вход HDMI, вход VGA']",False,30,0
47ead9b60652a5ad,"Смартфон Xiaomi Redmi 9C NFC 4/128 ГБ RU, серый","['MediaTek Helio G35', 'Оперативная  память\t4 ГБ', 'Двойная   камера 13 МП, 2 МП']",False,358,0
47f679181b82d0ab,"Ноутбук ASUS ZenBook Duo 14 UX482EG-HY360R Intel Core I7 1165G7 2800MHz/14""/1920x1080/16GB/1024GB SSD/NVIDIA GeForce MX450 2GB/Windows 10 Pro (90NB0S51-M000W0) Blue","['Процессор\tIntel Core i7 1165G7 (4x2.80 ГГц)', 'Видеокарта\tNVIDIA   GeForce MX450 2 ГБ']",False,263,0
47fb4cd3fba08770,"Монитор Huawei 34"" MateView GT ZQE-CBA VA 3440x1440 165Hz 350cd/m2 21:9",['Яркость\t350  кд/м²; контрастность: 4000:1'],False,367,0
48247b52696cc944,"Монитор 23.8"" Lenovo ThinkVision C24-20-SS черный VA 1920x1080 250 cd/m^2 4 ms HDMI VGA Аудио 62A8KAT1EU","['Экран\t1920x1080   (16:9)', 'Тип  матрицы\t*VA', 'Покрытие  экрана\tантибликовое']",False,4,0
48344fd8ee8482e3,Процессор Amd Процессор AMD FX-4300 OEM,"['Сокет AM3+', 'Дата  выхода\tQ4 2012']",False,151,0
483fea6753d45044,Hyundai Плита Индукционная Hyundai HYC-0101 черный стеклокерамика (настольная),['Макс. потребляемая мощность\t1400 Вт'],False,64,0
48533fd983e9d135,Mi Robot Vacuum-Mop 2 Pro белый,"['Комплектация\tбоковая щетка', 'Объем  контейнера для воды\t0.2 л']",False,16,0
4873e29b81fcb234,Проточный электрический водонагреватель thermex surf 5000,"[""Установка\tвертикальная  на стену (½')"", 'Размеры  (ШxВxГ)\t135x194x80 мм', 'Индикация\tвключения', 'Полезная мощность\t5 кВт', 'Системы защиты от включения без воды, от перегрева']",False,337,0
48796c6c236ee9d6,Встраиваемая стиральная машина MAUNFELD MBWM148S,"['Особенности   конструкции подсветка дисплея, отсек для жидкого порошка']",False,374,0
4888074952307ab2,"Умные часы Xiaomi Amazfit Bip U, розовый","['Операционная  система\tZepp OS', 'Экран\t1.43""  (320x302) IPS']",False,305,0
4898e8aa578b301a,Xiaomi Mi NUN4052G Фен Ionic Hair Dryer 1800,['Вес\t550  г'],False,257,0
489a950acfbaf205,Xiaomi Redmi Note 8 Pro 6/64 ГБ Global,"['SIM-карты\t2', 'MediaTek Helio G90T', 'Вес\t200  г', 'Аккумулятор\t4500  мА·ч', 'Экран\t6.53""  (2340×1080) IPS 60 Гц', 'Степень   защиты\tзащита от брызг', 'Встроенная  память\t64 ГБ', 'Операционная   система\tAndroid 9.0', 'Стандарт  связи 3G, 4G LTE']",False,361,0
48a6d924ceb0763e,Фен REDMOND RF-528 1500W,"['Длина сетевого шнура\t1.6 м', 'Вес\t400 г', 'Число режимов нагрева\t2', 'Дополнительные   функции\tподача холодного воздуха']",False,134,0
48ace1fa82c40a6d,Кондиционер (сплит-система) Zanussi Perfeсto Perfeсto ZACS-09 HPF/A22/N1,"['Линейка\tPerfecto', 'Площадь помещения\t25 м²', 'Особенности   дисплей, таймер включения/выключения, пульт ДУ, регулировка направления воздушного потока', 'Доп.  режимы вентиляция, осушение, ночной']",False,356,0
48ad97f567a98760,Кофемашина Jura E6 Piano Black с автокапучинатором,"['Одновременная  раздача на 2 чашки\tда', 'Настройки   объем порции горячей воды, температура кофе, крепость кофе']",False,222,0
48b24da8cd4ddef2,"Электроплитка ENERGY EN-904B, 2 конфорки, спираль (ТЭН) 1кВт+1кВт, черная 158967 (арт. 388195)",['Макс.  потребляемая мощность\t2000 Вт'],False,51,0
48ccc927f6d83844,Смартфон Xiaomi Redmi Note 11 Pro 8GB+128GB Blue,"['Аккумулятор\t5000 мА·ч', 'SIM-карты\t2 (nano SIM)', 'MediaTek Helio G96', 'Операционная   система\tAndroid 11', 'Беспроводные  интерфейсы Wi-Fi, инфракрасный порт (IRDA), Bluetooth']",False,82,0
48e073457a10cd89,"Робот-пылесос Xiaomi Mi Robot Vacuum-Mop (Global) Global, белый","['Особенности конструкции  мягкий бампер, встроенные часы', 'Объем контейнера для воды  0.2 л', 'Режимы работы  движение зигзагом, местная уборка, движение вдоль стен', 'Тип   контейнера  для пыли/воды', 'Работа   от аккумулятора  до 90 мин', 'Тип   уборки  сухая и влажная', 'Комплектация    турбощетка, боковая щетка']",False,347,0
48ee8029bb1818a8,Телевизор LG 50NANO756PA Черный,"['Тип подсветки\tDirect LED', 'Диагональ\t50""', 'Частота обновления экрана\t60 Гц', 'Мощность звука\t20 Вт', 'Тип   матрицы экрана\tVA', 'Беспроводная связь Wi-Fi, Miracast, Bluetooth, Airplay', 'Технология   экрана NanoCell, HDR']",False,375,0
4903610623b9f231,Видеокарта 12 Gb Gigabyte GeForce RTX3060 VISION OC (GV-N3060VISION OC-12GD 2.0),"['Тип памяти\tGDDR6', 'Частота  видеопроцессора\t1837 МГц']",False,376,0
4906c30efc153700,Наушники Xiaomi Buds 3T Pro Carbon Black M2115E1 / BHR5275GL,"['Время   работы от аккумулятора в кейсе\t24 ч', 'Тип зарядки кейса USB Type-C, беспроводная зарядка', 'Количество   драйверов\t1', 'Подключение\tBluetooth   5.2', 'Степень   защиты\tIP55']",False,288,от
491c7067de31fa5f,"55"" Телевизор LG 55NANO756PA NanoCell, HDR, черный","['Платформа Smart TV\twebOS', 'Мощность  звука\t20 Вт', 'Частота  обновления экрана\t60 Гц', 'Форматы  HDR\tHDR 10 Pro', 'Тип   подсветки\tDirect LED', 'Беспроводная  связь Miracast, Airplay, Bluetooth, Wi-Fi']",False,377,0
4932543955f2bc91,Колонки Defender SPK 35 black,"['Однополосные колонки', 'пластик', 'Диапазон частот 100 - 20000 Гц']",False,255,0
493551430d34f8d9,Микроволновая Печь HYUNDAI HYM-D2071 серебристый/черный,"['Объем\t20  л', 'Диаметр  поддона\t245 мм', 'Внутреннее  покрытие камеры\tэмаль', 'Особенности дисплей, блокировка от детей, утапливаемые переключатели, функция задержки пуска, подсветка камеры', 'Доп. режимы ускоренный разогрев, программирование процесса приготовления, автоматическое приготовление, звуковой сигнал отключения, автоматическая разморозка']",False,340,0
493d30072634f3df,Монитор Lenovo ThinkVision E20-20 62BBKAT1EU,"['Макс. разрешение\t1440x900', 'Покрытие экрана\tантибликовое', 'Соотношение сторон\t16:10', 'Время   отклика 4 мс', 'Яркость  250 кд/м2', 'Цвет  товара\tчерный', 'Макс.   частота обновления кадров\tдо 60 Гц']",False,354,0
496845484ffce5e5,Xiaomi Mi Wi-Fi Router 4A (4AC) Роутер [DVB4230GL],"['Скорость   портов\t100 Мбит/с', 'Подключение   к интернету (WAN)\tEthernet RJ-45', 'Стандарт   Wi-Fi 802.11 a (Wi-Fi 2), n (Wi-Fi 4), ac (Wi-Fi 5), g (Wi-Fi 3), b (Wi-Fi 1)']",False,378,0
4994ea2d1e5a0e5d,Whirlpool Встраиваемая стиральная машина Whirlpool BI WDWG 861484 EU,"['Установка\tвстраиваемая', 'Скорость отжима\t1400 об/мин', 'Загрузка\t8  кг', 'Сушка\tпо   остаточной влажности', 'Защита   от протечек, от детей', 'Доп.функции  сигнал окончания стирки, выбор температуры стирки, выбор скорости отжима, интеллектуальное управление стиркой, контроль баланса, отложенный старт']",False,379,0
499fdf965eb49150,"Планшет Lenovo Tab P11 TB-J706L (2020), 6 ГБ/128 ГБ, со стилусом, slate grey, RU","['Время  работы\t15 ч (8600 мА·ч)', 'Операционная система\tAndroid 10', 'Камеры  фронтальная 8 МП, 5 МП, основная 13 МП']",False,199,15
49ec03c78f897cba,Процессор Intel Core i7 12700K 3600 Мгц Intel LGA 1700 OEM CM8071504553828S RL4N,"['Количество ядер\t12 x 3600-5000 МГц', 'Объем кэша L2/L3\t12 МБ/25 МБ', 'Ядро  процессора Alder Lake-S', 'Назначение   настольный ПК, игровой']",False,372,0
49fb4a6779d36ed5,"Wi-Fi роутер D-Link DSL-2640U/R1A, N150, ADSL2+, черный","['Стандарт Wi-Fi 802.11 b (Wi-Fi 1), n (Wi-Fi 4), g (Wi-Fi 3)', 'Подключение  к интернету (WAN)\tADSL']",False,141,0
4a1eed3985e1e8a8,"Проточный Электрический Водонагреватель Electrolux SMARTFIX 2.0 TS (3,5kW) (кран/душ) (270х135х100)","['Управление\tмеханическое', 'Размеры   (ШxВxГ)\t270x135x100 мм', 'Потребляемая  мощность\t3500 Вт', 'Системы   защиты от перегрева, от включения без воды']",False,300,0
4a2a82a94b41e2b0,Робот-пылесос Xiaomi Robot Vacuum Mop 2 Pro White MJST1SHW (BHR5044EU),"['Тип контейнера\tдля пыли/воды', 'Управление со смартфона\tда', 'Работа от аккумулятора\tдо 110 мин', 'Доп. функции программирование по дням недели, построение карты помещения, таймер', 'ШхГхВ\t35.30x35.30x9.65  см', 'Режимы   работы местная уборка, движение вдоль стен']",False,16,0
4a7d61a1df01c9d5,Принтер Brother HL-L2340DWR A4 26ppm duplex Wi-Fi,"['Особенности\tавтоматическая двусторонняя печать', 'Интерфейсы AirPrint, USB, Wi-Fi']",False,380,0
4a831a08c888ce31,Накопительный электрический водонагреватель thermex ic 10 u inox cask (белый),"['Системы   защиты предохранительный клапан, от перегрева', 'Потребляемая мощность\t1500 Вт', 'Максимальная температура воды\t75 °С', ""Установка\tвертикальная   на стену с верхней подводкой (½')"", 'Время   нагрева\t28 мин']",False,14,0
4a9d1db866b8666e,Ноутбук Honor MagicBook 16 R5/16/512 Grey (HYM-W56) 5301ABCM,['Процессор\tAMD   Ryzen 5 5600H (6x3.30 ГГц)'],False,285,0
4aa7a92238a6b9f9,Монитор Xiaomi Mi Curved Gaming Monitor 34 (XMMNTWQ34),"['Покрытие экрана\tантибликовое', 'Игровой   монитор\tда', 'Частота  обновления\t144 Гц; отклик: 4 мс', 'Яркость\t300   кд/м²; контрастность: 3000:1', 'Интерфейсы  вход DisplayPort x 2, вход HDMI x 2']",False,224,0
4ab0fe10a0578149,"Смарт-часы Xiaomi Mi Watch Navy Blue, син, BHR4583GL, 1 шт.","['Беспроводная связь GPS, Galileo, Bluetooth, Beidou, ГЛОНАСC', 'Мониторинг акселерометр, мониторинг сна, мониторинг физической активности, мониторинг калорий, измерение уровня кислорода в крови, постоянное измерение пульса', 'Емкость  аккумулятора\t420 мА·ч']",False,381,0
4ab90a2d503df5ee,"Накопительный водонагреватель термекс titaniumheat 150 v (445х459х1283) 150л, 1,5квт, биостеклоф","['Размеры (ШxВxГ)\t445x1283x459 мм', 'Полезная мощность\t1.5 кВт', 'Управление\tмеханическое', 'Индикация включения, нагрева', 'Максимальная  температура воды\t75 °С', 'Покрытие   бака\tстеклокерамика', ""Установка\tвертикальная  на стену с нижней подводкой (½')""]",False,295,0
4acad6dbbcdb3793,Фен PHILIPS BHD360/20 black (BHD360/20),['Мощность\t2100  Вт'],False,355,0
4acfce79352a2f23,П/м Gorenje GV62040,"['Тип\tполноразмерная', 'Ширина\t59.6  см', 'Таймер   отсрочки запуска\tесть', 'Защита\tзащита  от протечек']",False,61,0
4ad6223da8220196,Фен Braun Satin Hair 1 Style&Go HD130,"['Число режимов нагрева\t2', 'Насадки\tконцентратор']",False,86,0
4aeabff2659f23f1,"Процессор Intel Core i3-10100F CM8070104291318 Comet Lake-S 4C/8T 3.6/4.3GHz (LGA1200, DMI 8GT/s, L3 6MB, 14nm, 65W) OEM","['Назначение  настольный ПК, игровой']",False,382,0
4af396d80ca1d0f0,Видеокарта Gigabyte PCI-E 4.0 GV-R675XTGAMING OC-12GD AMD Radeon RX 6750XT 12288Mb 192 GDDR6 2514/16000 HDMIx2 DPx2 HDCP Ret,['Максимальное  разрешение\t7680x4320'],False,87,0
4af58adbc2dc4e88,Акустическая система Defender 2.0 SPK-190 8Вт с питанием от USB для PC (черный),"['Компьютерная акустика 2.0', 'пластик', 'Разъем  для наушников', 'Питание   от USB', 'Материал   корпуса колонок']",False,103,0
4b64f2256bb9afdf,Процессор Intel CORE I5-12600KF S1700 OEM 3.7G CM8071504555228 S RL4U IN,"['Сокет LGA1700', 'Количество потоков\t16', 'Количество ядер\t10 x 3700-4900 МГц', 'Назначение настольный ПК, игровой']",False,236,0
4b808f251cbe0e54,"Монитор 19,5"" Lenovo ThinkVision E20-20 62BBKAT1EU 1440x900, IPS, 4ms, 1000:1, 16:10, 250cd/m2, 178/178, HDMI, VGA, Tilt, raven black","['Интерфейсы видео вход VGA, вход HDMI', 'Цвет   товара\tчерный']",False,354,0
4b80f37d12957027,"Монитор Lenovo 23,8"" C24-20 (62A8KAT1EU)","['Яркость\t250  кд/м²; контрастность: 1000:1', 'Интерфейсы  вход VGA, вход HDMI']",False,4,0
4b821637711ff59f,Водонагреватель газовый проточный bosch therm 4000 o wr10-2 p23 s5795,"[""Установка\tвертикальная на стену с нижней подводкой (½')"", 'Полезная мощность\t17.4 кВт', 'Системы защиты газ-контроль, от перегрева', 'Потребляемая   мощность\t20 Вт']",False,172,0
4b8b69e9504f701b,Samsung A336 Black 128GB,['Операционная   система\tAndroid 12'],False,31,0
4bb475b2186a9554,Холодильник Whirlpool WTNF 902 M,"['Размораживание No Frost', 'Класс   энергопотребления A', 'Общий   объем 322 л', 'Объем  морозильной камеры 75 л', 'Объем  холодильной камеры 247 л', 'Режимы  суперзаморозка']",False,383,0
4bc3bf35b42b14b2,Стиральная машина Bosch WIW 28541,['Цвет\tбелый'],False,384,0
4bd6ea810aa31e40,Беспроводные наушники Xiaomi Redmi Buds 3 Pro Grey (BHR5311GL),"['Вес\t55 г', 'Диапазон   воспроизводимых частот\t20-20000 Гц']",False,25,0
4c0ac9ff8c63b399,"GIGABYTE GeForce RTX 3080 GAMING OC 12G, GV-N3080GAMING OC-12GD, Retail","['Поддержка  технологий поддержка HDCP, поддержка CUDA, поддержка трассировки лучей, поддержка Vulkan', 'Частота памяти\t19000 МГц', 'Тип памяти\tGDDR6X', 'Количество поддерживаемых мониторов\t4', 'Комплектация\tRetail', 'Разъем дополнительного питания\t8 pin + 8 pin', 'Шина  обмена с памятью\t384 бит', 'Максимальное  разрешение\t7680x4320', 'Тип  подключения\tPCI Express 4.0', 'Область   применения\tигровая', 'TDP\t350   Вт', 'Разъемы  и интерфейсы выход HDMI, выход DisplayPort x 3']",False,24,0
4c323f572cc2f1ec,Saeco Кофемашина Saeco Lirika Black,"['Приготовление капучино\tручное', 'Давление   помпы\t15 бар']",False,297,0
4c44d7f99d4f224f,"Телевизор Xiaomi Mi TV E65S Pro 65""","['Форматы  HDR\tHDR10', 'Тип   подсветки\tDirect LED', 'Платформа  Smart TV\tAndroid', 'Мощность   звука\t16 Вт', 'Разрешение  HD\t4K UHD', 'Беспроводная   связь Bluetooth, Wi-Fi', 'Разъемы   и интерфейсы Ethernet - RJ-45, USB Type-A x 2, слот CI/CI+, AV-вход, вход HDMI x 3']",False,385,0
4c483c49fc215f54,Маршрутизатор беспроводной D-Link DIR-825/RU/I1A черный,"['Макс. скорость беспроводного соединения 867 Мбит/с', 'Количество LAN-портов 4', 'Встроенная  поддержка SIM-карт\t3G', 'Функции   и особенности WDS, поддержка IPv6', 'Стандарт Wi-Fi 802.11 ac (Wi-Fi 5), n (Wi-Fi 4)']",False,304,0
4c79baeeaaeb487d,Умные часы HUAWEI 55026974,"['Экран\t1.43"" (466x466) AMOLED', 'Материал  браслета/ремешка\tкаучук', 'Беспроводная  связь GPS, ГЛОНАСC, Bluetooth', 'Материал   корпуса нерж. сталь, пластик']",False,349,0
4c8d1994bec13cd9,HP LaserJet P M404dn Принтер W1A53A,"['ЖК-панель\tда', 'Печать\tчерно-белая  лазерная']",False,386,0
4c919b51681fb20f,"Ноутбук Honor MagicBook 16 HYM-W56 (AMD Ryzen 5 5600H 3200 Mhz/16.1""/1920х1080/16Gb/512Gb SSD/AMD Radeon/Windows 11 Home) 5301ABCM Космический Серый","['Операционная система\tWindows 11 Home', 'Процессор\tAMD  Ryzen 5 5600H (6x3.30 ГГц)']",False,285,0
4c99fabe289a8939,Роутер беспроводной D-Link DIR-825/RU/I1A 10/100/1000BASE-TX/4G ready,"['Встроенная поддержка SIM-карт\t3G', 'Стандарт Wi-Fi 802.11 n (Wi-Fi 4), ac (Wi-Fi 5)', 'Макс.   скорость беспроводного соединения 867 Мбит/с', 'Цвет  товара\tчерный']",False,304,0
4cb28cfe72a077d5,Сплит-система General Climate GC-RE09HR/GU-RE09H Pulsar Inverter,"['Доп. режимы вентиляция, осушение']",False,319,0
4cdf2d242e632db4,Газовая плита GEFEST 700-02 (коричневый),"['Возможность   подключения к газовому баллону\tесть', 'Настольная\tда', 'Управление\tмеханическое']",False,6,0
4ce12b22a6dfed7a,Mi Robot Vacuum-Mop 2 Pro EU White,"['Тип   контейнера\tдля пыли/воды', 'Комплектация\tбоковая   щетка', 'Работа   от аккумулятора\tдо 110 мин', 'Особенности  конструкции\tмягкий бампер', 'Тип  уборки\tсухая и влажная', 'Тип   датчиков\tоптические']",False,16,0
4ce94df2da952a2d,Кондиционер Jax ACN-09 HE Tasmania,"['Фильтры\tдезодорирующий', 'Уровень шума внутреннего блока\t23 дБ - 35 дБ', 'Особенности таймер включения/выключения, регулировка направления воздушного потока, дисплей, пульт ДУ']",False,19,0
4cebc26e32dc0a5e,Посудомоечная машина узкая BOSCH SPV6HMX4MR,"['Тип сушки интенсивная, класс A', 'Инверторный  двигатель\tда', 'Индикация на полу\tвремя до завершения мойки', 'Третий  уровень загрузки\tесть', 'Тип\tузкая', 'Таймер отсрочки запуска\tесть', 'Ширина\t44.8 см', 'Вместимость\t10  комплектов', 'Управление со смартфона\tда', 'Число   программ класс мойки: A, 5', 'Защита   защита от протечек, защита от детей']",False,54,0
4ced407cd09e4a9b,Видеокарта ASUS nVidia GeForce RTX 3070 8Gb TUF-RTX3070-O8G-V2-GAMING,"['Тип   подключения\tPCI Express 4.0', 'Максимальное   разрешение\t7680x4320', 'Объем   видеопамяти\t8192 МБ', 'Техпроцесс\t8   нм', 'Область  применения\tигровая', 'Тип  памяти\tGDDR6', 'Разъем   дополнительного питания\t8 pin + 8 pin', 'Частота  видеопроцессора\t1500 МГц']",False,387,0
4ced45043f6985f7,"Накопительный водонагреватель термекс (thermex) mechanik mk 30 v, плоская форма","['Потребляемая мощность\t2000 Вт', 'Управление\tмеханическое', 'Системы защиты от перегрева, предохранительный клапан', 'Индикация включения, нагрева', 'Покрытие  бака\tнерж.сталь', ""Установка\tвертикальная  на стену с нижней подводкой (½')"", 'Максимальная   температура воды\t75 °С', 'Время  нагрева\t50 мин']",False,136,0
4cf94a2f50bc2b05,Кондиционер cплит-система Jax ACIU-08HE Brisbane Inverter,"['Класс энергоэффективности\tA', 'Инверторный\tда', 'Уровень   шума внутреннего блока\t25 дБ - 35 дБ', 'Особенности   таймер включения/выключения, пульт ДУ, регулировка направления воздушного потока']",False,284,0
4d0fd5f33f3620b1,"Стиральная машина с сушкой Candy CBWD 8514TWH, белый","['Инверторный двигатель\tда', 'Установка\tвстраиваемая', 'Загрузка\t8  кг']",False,234,0
4d2733a8820cc7ad,"Робот-пылесос Roborock S5 MAX (RU), черный","['Работа от аккумулятора\tдо 180 мин', 'ШхГхВ\t35x35x9.60 см', 'Объем  контейнера для воды\t0.29 л', 'Тип   уборки\tсухая и влажная', 'Тип   контейнера\tдля пыли/воды', 'Особенности  конструкции мягкий бампер, встроенные часы, лидар']",False,148,0
4d3247b203e2998b,Робот-пылесос Xiaomi Roborock S5 MAX (Русская версия) черный,"['Объем контейнера для пыли\t0.46 л', 'Тип контейнера\tдля пыли/воды', 'Тип   датчиков\tоптические', 'Тип  уборки\tсухая и влажная', 'Комплектация  боковая щетка, электрощетка']",False,148,0
4d3a354a8f7d1a41,"Ноутбук Lenovo IdeaPad 5 14ITL05 Core i7 1165G7 16Gb SSD1Tb Intel Iris Xe graphics 14"" IPS FHD (1920x1080) noOS grey WiFi BT Cam",['Операционная система\tбез ОС'],False,388,0
4d412182e368fe7f,Телевизор Xiaomi Mi TV P1 50 (L50M6-6ARG) чёрный,"['Частота   обновления экрана\t60 Гц', 'Мощность  звука\t20 Вт', 'Беспроводная  связь Miracast, Bluetooth, Wi-Fi']",False,267,0
4d72cc65f2076c14,"21.5"" Монитор Lenovo ThinkVision S22e-20, 1920x1080, 75 Гц, *VA, черный","['Тип матрицы\t*VA', 'Поддержка FreeSync/G-Sync\tFreeSync', 'Яркость\t250  кд/м²; контрастность: 3000:1', 'Особенности\tподсветка  без мерцания (Flicker-Free)', 'Интерфейсы вход VGA, вход HDMI']",False,50,0
4d7f0ad8dda82a41,МФУ HP Laser 135a,['Печать\tчерно-белая лазерная'],False,118,0
4d7fa6189bc6b3e9,Колонки Оклик OK-120 2.0 черный 8Вт,"['пластик', 'Компьютерная   акустика 2.0']",False,108,0
4d8800c2773cfa4a,Водонагреватель проточный thermex surf 5000 5 квт (211014),['Индикация\tвключения'],False,337,0
4d9e143c11090541,Кондиционер StarWind TAC-07CHSA/XAA1,"['Площадь   помещения\t20 м²', 'Доп.   режимы ночной, осушение, вентиляция', 'Особенности  регулировка направления воздушного потока, таймер включения/выключения, пульт ДУ, дисплей']",False,206,0
4d9e877168178e4c,Беспроводные Bluetooth наушники Apple AirPods 3 MME73 (Белые),"['Вес\t8.56 г', 'Тип   зарядки кейса Lightning, беспроводная зарядка']",False,20,0
4db9dd7cc346e37f,Посудомоечная машина встраиваемая Bosch SPV6HMX4MR,"['Индикация  на полу\tвремя до завершения мойки', 'Тип\tузкая', 'Таймер отсрочки запуска\tесть', 'Ширина\t44.8  см', 'Третий  уровень загрузки\tесть', 'Инверторный   двигатель\tда', 'Вместимость\t10  комплектов', 'Управление   со смартфона\tда', 'Защита  защита от детей, защита от протечек']",False,54,0
4e00e960548680de,Робот-пылесос Xiaomi Trouver Robot LDS Vacuum-Mop Finder,"['Линейка\tTROUVER', 'Тип  уборки\tсухая и влажная', 'Режимы  работы движение зигзагом, местная уборка', 'Доп.  функции построение карты помещения, программирование по дням недели, расчет времени уборки, сигнал при застревании']",False,253,0
4e1454506630eec3,Газовая колонка bosch wr 10-2 р 23,"['Управление\tмеханическое', 'Полезная  мощность\t17.4 кВт', 'Системы  защиты от перегрева, газ-контроль']",False,172,0
4e4cf1b0d4c9855d,Газовая плита Weissgauff WGS G1G02 W,"['Материал рабочей поверхности\tэмалированная сталь', 'Управление\tмеханическое', 'Газ-контроль\tдуховки', 'Возможность   подключения к газовому баллону\tесть', 'ШхВхГ\t60х85х60  см']",False,389,0
4e716243462f7784,Водонагреватель проточный atmor lotus 3500 душ,"['Управление\tмеханическое', 'Потребляемая   мощность\t3500 Вт', ""Установка\tгоризонтальная  на стену с нижней подводкой (½')""]",False,247,0
4ea8df239920e740,Стиральная машина TEKA LI5 1080 (EXP),"['Загрузка\t8   кг', 'Скорость   отжима\t1000 об/мин', 'Доп.функции   контроль за уровнем пены, выбор температуры стирки, контроль баланса, сигнал окончания стирки, интеллектуальное управление стиркой, отложенный старт, выбор скорости отжима']",False,390,0
4eba2b5a0b7b6fc4,Водонагреватель thermex ic 10 u (под мойкой),"['Покрытие бака\tнерж.сталь', 'Управление\tмеханическое', 'Время  нагрева\t28 мин', 'Размеры   (ШxВxГ)\t275x370x315 мм', 'Объем   бака\t10 л', 'Системы   защиты от перегрева, предохранительный клапан']",False,14,0
