,product_id,name,props,is_reference,reference_id
395,1f2b07d34b7e2e22,"Кофемашина DELONGHI ECAM 22.110. B, 1450 Вт, объем 1.8 л, емкость для зерен 250 г, ручной капучинатор, черная",количество степеней помола 13 одновременная   раздача на 2 чашки да тип  используемого кофе молотый / зерновой особенности конструкции контейнер для отходов съемный лоток для сбора капель индикатор включения индикатор уровня воды тип  напитка эспрессо капучино,False,f66acf4527f0c708
396,1f2cd98fa8648e87,Смартфон Xiaomi Redmi 10C 4GB+128GB Mint Green,вес 190   г аккумулятор 5000   ма·ч,False,df3067c6ea1deee5
397,1f2d564ae914a1aa,Видеокарта Gigabyte PCI-E 4.0 RX 6400 4Gb 64bit GDDR6 GV-R64EAGLE-4GD,тип подключения pci express 4.0 максимальное разрешение 7680x4320 тип памяти gddr6 количество  поддерживаемых мониторов 2 частота  видеопроцессора 2321 мгц частота   памяти 16000 мгц,False,e890f739eb760654
398,1f3709ce593ece4a,"Электрическая плита Weissgauff WES E2V12 WS, белый",управление механическое очистка духовки традиционная тип  духовки электрическая объем   духовки 60 л доп.  функции термостат шхвхг 50х87х60  см особенности   конструкции ящик для посуды эмаль легкой чистки,True,1f3709ce593ece4a
399,1f584145bb745a57,"Беспроводной маршрутизатор TP-LINK TL-WR840N (802.11n, 300 Мбит/с, 4xLAN 100 Мбит/сек, VPN, WEP, WPA, WPA2) (TL-WR840N)",скорость портов 100 мбит/с количество lan-портов 4 частотный  диапазон устройств wi-fi 2.4 ггц,False,4850871069f9073a
400,1f5a860aeb5c6224,Стиральная машина CANDY CBWD 8514TWH-07 встраиваемая с сушкой,доп.функции выбор скорости отжима сигнал окончания стирки выбор температуры стирки интеллектуальное управление стиркой прямой впрыск контроль за уровнем пены контроль баланса отложенный старт инверторный  двигатель да класс  энергопотребления a шхгхв 60х55х82   см загрузка 8   кг,False,bdcbf9f316fe0125
401,1f623b7666649d0d,Кухонные плиты Olto Индукционная плитка OLTO HP-101I,доп. функции таймер защитное отключение конфорок число индукционных конфорок 1 шхвхг 29х6.70х37   см макс.   потребляемая мощность 2000 вт материал   рабочей поверхности стеклокерамика,False,74d0d86e83e8cfbd
402,1f6ed9fc08095ac4,"Смартфон Samsung Galaxy A73 5G 8/256 ГБ, белый Global Version",степень   защиты ip67 беспроводные   интерфейсы wi-fi bluetooth nfc стандарт   связи 4g lte 3g 5g 2g,False,ec95d0b2bf54abf4
403,1f7abc5afa0c01b5,"Монитор AOC 27"" Black",покрытие   экрана антибликовое,False,11ec463047d7bc56
404,1f8d62be528bde46,"Процессор Intel Core i5 12600KF, LGA 1700, OEM",ядро процессора alder lake-s тепловыделение   150 вт,False,fc0a307822fa30f3
405,1fcd4c4115519690,Gorenje Посудомоечная машина Gorenje GV62040 1850Вт полноразмерная,тип защиты от протечек полная индикация на полу нет число программ класс мойки: a 5 вместимость 13  комплектов ширина 59.6  см защита защита  от протечек тип   сушки класс a конденсационная,False,856751a358b2734a
406,1fd23af0352e9ba6,"XIAOMI Наушники Xiaomi Redmi Buds 3 Lite, беспроводные, вакуумные, шумоподавление, BT 5.2, белые",степень защиты ip54 тип зарядки кейса usb type-c время  работы от аккумулятора в кейсе 18 ч конструкция внутриканальные  (закрытые),False,c24cbf788d7f1d47
407,1fd5466c3aa5c936,Робот-пылесос Xiaomi Viomi V2 V-RVCLM21B черный,работа от аккумулятора до 180 мин шхгхв 35x35x9.45   см объем  контейнера для воды 0.2 л особенности   конструкции мягкий бампер встроенные часы лидар,False,b91a686bdeee3b59
408,1fe74f1492d2ffcd,Asus Монитор VA27EHE 90LM0550-B01170,яркость 250   кд/м²; контрастность: 1000:1 покрытие  экрана антибликовое частота  обновления 75 гц; отклик: 5 мс интерфейсы  вход vga вход hdmi,False,6a275666ebb5de0a
409,1ffa718da79af975,"Роутер TP-Link Archer C80 ( 2.4 ГГц 600 Мбит/ с, 5 ГГц 1300 Мбит/ с, 4х1Гбит/ с) Archer C80",количество lan-портов 4 подключение к интернету (wan) ethernet rj-45,False,f6d45c3ab6c52946
410,200fba04f5ffaad5,Посудомоечная машина Candy CDIH 2L1047-08 1900Вт узкая,тип узкая число программ класс мойки: a 5 вместимость 10   комплектов тип  защиты от протечек частичная (шланги) ширина 44.8  см,False,d7d28d1201ba8bde
411,2027594076956c66,Кофемашина Saeco Lirika Plus Silver,материал корпуса пластик одновременная раздача на 2 чашки да доп.  функции автоотключение при неиспользовании автоматическая декальцинация подача горячей воды быстрый пар настройки  объем порции горячей воды крепость кофе температура кофе,False,6eaa6834dbf86212
412,206e6152baa06f26,Кондиционер Electrolux EACS-09HAT/N3 (Комплект),доп.   режимы ночной осушение вентиляция,False,f3e10061c5a04f2c
413,20707797c81c7d89,"Фен для волос карузо ионик 2400 Вт, BaByliss PRO BAB6510IRE Caruso Ionic",число режимов нагрева 3 насадки концентратор вес 540   г особенности   петля для подвешивания съемный фильтр,False,6641efda5eea8e32
414,208f7127060d7a2b,Посудомоечная машина Bosch SPV6HMX1MR,инверторный двигатель да индикация на полу луч тип защиты от протечек полная ширина 44.8 см вместимость 10 комплектов тип узкая число программ класс мойки: a 6 тип сушки класс a интенсивная 3-й  разбрызгиватель есть третий   уровень загрузки есть защита   защита от протечек защита от детей,False,5277163b1a2099dd
415,20ba2dcb69e1e35a,Накопительный электрический водонагреватель Edisson ER 50V,"объем бака 50 л время нагрева 105 мин покрытие бака эмаль ""установка вертикальная на стену с нижней подводкой (½)"" управление механическое индикация включения потребляемая   мощность 1500 вт полезная  мощность 1.5 квт максимальная   температура воды 75 °с размеры   (шxвxг) 445x530x460 мм системы   защиты от перегрева предохранительный клапан обратный клапан",True,20ba2dcb69e1e35a
416,20cc3e4f7665c876,"50"" Телевизор Philips 50PUS7406/60 2021 HDR, черный","диагональ 50"" год создания модели 2021 разрешение 3840x2160 тип подсветки direct led беспроводная связь wi-fi bluetooth разрешение   hd 4k uhd частота   обновления экрана 60 гц технология   экрана hdr платформа   smart tv android tv тип  матрицы экрана ips мощность  звука 20 вт форматы   hdr dolby vision hdr10+ разъемы   и интерфейсы слот ci/ci+ usb type-a x 2 ethernet - rj-45 вход hdmi x 4 слот ci выход на наушники выход аудио оптический",True,20cc3e4f7665c876
417,2117905a9a813ba8,Посудомоечная машина Gorenje GV62040 815х596х558,таймер отсрочки запуска есть тип полноразмерная индикация   на полу нет ширина 59.6   см защита защита   от протечек тип   сушки класс a конденсационная число  программ 5 класс мойки: a,False,856751a358b2734a
418,2189a6e2f02c76ff,Колонки 980-001348 Logitech Z407 Bluetooth Speakers Graphite,материал  корпуса сабвуфера,False,f9fc2a8afa5b2ff5
419,21991eb9be11bcfe,Wi-Fi роутер Mercusys MW301R,подключение к интернету (wan) ethernet rj-45 частотный  диапазон устройств wi-fi 2.4 ггц скорость  портов 100 мбит/с макс.   скорость беспроводного соединения 300 мбит/с количество   lan-портов 2 стандарт   wi-fi 802.11 n (wi-fi 4) b (wi-fi 1) g (wi-fi 3) a (wi-fi 2) функции   и особенности режим моста wds,True,21991eb9be11bcfe
420,21cd976013a84d13,Водонагреватель аккумуляционный электрический EDISSON ER 50 V,покрытие   бака эмаль потребляемая   мощность 1500 вт максимальная   температура воды 75 °с полезная  мощность 1.5 квт размеры (шxвxг) 445x530x460 мм индикация включения системы защиты обратный клапан от перегрева предохранительный клапан,False,20ba2dcb69e1e35a
421,21ecf8c4838526d0,"Samsung Монитор Samsung 27"" S27R356FHI темно-серый IPS LED 16:9 HDMI матовая 250cd 178гр/178гр 1920x1080 D-Sub FHD 4.5кг",частота обновления 75 гц; отклик: 5 мс яркость 250  кд/м²; контрастность: 1000:1 особенности подсветка  без мерцания (flicker-free),False,e8ca5c0eeaa7f392
422,220a598f95a4372d,"Ноутбук Asus TUF Gaming F15 FX506HEB-HN169 Eclipse Grey Core i5-11400H/16G/512G SSD/15,6"" FHD IPS 144Hz AG/NV RTX3050Ti 4G/WiFi/BT/DOS(90NR0703-M04360)",видеокарта nvidia geforce rtx 3050 ti 4 гб,False,f38501875b18a4a4
423,220c93d06d1a8352,"Монитор ASUS 23.8"" VA24DQLB",частота  обновления 75 гц; отклик: 5 мс особенности   регулировка по высоте встроенные колонки подсветка без мерцания (flicker-free) поворот на 90 градусов,False,be85c7f8554f16c0
424,2215bb3c753bac5a,"50"" Телевизор Samsung UE50AU7002U 2022, черный","диагональ 50"" частота обновления экрана 60 гц год создания модели 2022 разрешение 3840x2160 тип подсветки edge led мощность звука 20 вт разрешение  hd 4k uhd форматы  hdr hdr10+ платформа   smart tv tizen экосистема   умного дома умный дом яндекса разъемы   и интерфейсы слот ci/ci+ вход hdmi x 2 ethernet - rj-45 беспроводная   связь wi-fi bluetooth",True,2215bb3c753bac5a
425,222ff35cf55ea49f,Hyundai Плита настольная индукционная Hyundai HYC-0105,макс. потребляемая мощность 2000 вт число индукционных конфорок 1,False,f67deaee31597443
426,224265fe805aab36,PERFEO Акустическая система Perfeo Pharos PF-2080 Черный,питание   от usb,False,2714c15923a2aeeb
427,2251add8d7cd9ab0,Акустическая система 2.0 Oklick OK-163 2.0 черный 6Вт,суммарная   мощность 6 вт,False,4bdecd6785970f05
428,22564dbff2b90fa1,Процессор AMD Athlon X4 950 AM4 OEM,техпроцесс 28 нм назначение настольный пк сокет  am4 тепловыделение   65 вт количество   потоков 4 ядро   процессора bristol ridge оперативная   память 2 x ddr4 2400 мгц,False,fccdc0fdbefeeaa3
429,227695c69e31cf6d,Видеокарта MSI GeForce RTX 2060 VENTUS 12G OC,тип памяти gddr6 комплектация retail шина обмена с памятью 192 бит объем   видеопамяти 12288 мб частота   видеопроцессора 1680 мгц количество   поддерживаемых мониторов 4 область   применения игровая тип  подключения pci express 3.0 tdp 184   вт техпроцесс 12  нм максимальное   разрешение 7680x4320 разъемы   и интерфейсы выход displayport x 3 выход hdmi поддержка  технологий поддержка hdcp поддержка cuda поддержка трассировки лучей поддержка vulkan,False,f50c3e7f0b02facb
430,22c4a07ce8dfe9a0,Whirlpool MAX 45 FW S,объем 13 л переключатели сенсорные мощность   микроволн 700 вт внутреннее   покрытие камеры эмаль шхвхг 39.20х36х35.30   см особенности подсветка камеры дисплей блокировка от детей программирование рецептов в память система равномерного распределения микроволн диаметр  поддона 280 мм,False,4b59cf0aad60dfe4
431,22c858a500c64018,Кондиционер Royal Clima Pandora RC-PD28HN,режим работы охлаждение / обогрев линейка pandora особенности пульт ду регулировка направления воздушного потока индикация работы дисплей таймер включения/выключения площадь   помещения 28 м² уровень  шума внутреннего блока 21.5 дб - 38 дб класс  энергоэффективности a мощность  кондиционера 9 btu,False,f497219eb0077f84
432,22d3512292f4fe8a,Apple Планшет Apple iPad (2021) 64Gb Wi-Fi (Серый космос) MK2K3LL/A,размеры   250.6x174.1x7.5 мм вес: 498 г,False,760e54d0f7254c84
433,22d81bb383fb1ef3,"Водонагреватель atmor lotus 3,5 квт душ","управление механическое ""установка горизонтальная на стену с нижней подводкой (½)"" индикация включения системы защиты от перегрева от включения без воды максимальная  температура воды 50 °с размеры  (шxвxг) 295x245x90 мм",False,bd62c68d54171320
434,22daf16d2072076e,Ноутбук IdeaPad 5 Pro 14ITL6 14.0 Core i5-1135G7/16GB/512GB SSD/Integrated/Integrated 82L3008PRK,"экран 14"" (2240x1400) ips память   ram 16 гб (3200 мгц) ssd 512 гб",False,a97b2ca22a6393b3
435,22f7a594ecd45010,"Смартфон Xiaomi Redmi Note 10S RU, 6.43"", Amoled, 6Гб, 128Гб, 64Мп, 5000мАч, NFC, белый","экран 6.43""  (2400x1080) amoled 60 гц беспроводные   интерфейсы bluetooth wi-fi nfc инфракрасный порт (irda) операционная система android 11 встроенная память 128 гб sim-карты 2  (nano sim) аккумулятор 5000   ма·ч 4  камеры 2 мп 2 мп 8 мп 64 мп стандарт  связи 4g lte 3g 2g",False,000740b6c1cc763e
436,23021d789ac4ea52,"Наушники Redmi Buds 3 Pro, цвет серый",время работы от аккумулятора в кейсе 28 ч тип излучателей динамические время   работы 6 ч количество  микрофонов 3 количество   драйверов 1 вес 55   г степень  защиты ipx4 диапазон  воспроизводимых частот 20-20000 гц тип   зарядки кейса беспроводная зарядка usb type-c,False,7f0e67ce52682515
437,2316df066c3077c5,Маршрутизатор Wi-Fi 1200MBPS 1000M 3P AC8 Tenda AC8 .,макс. скорость беспроводного соединения 867 мбит/с подключение   к интернету (wan) ethernet rj-45 количество   lan-портов 3,False,cc13eaa7e880c0d7
438,23480506dafe509e,Посудомоечная машина KUPPERSBERG GSM 6073,тип   сушки конденсационная класс a,False,0c5ac0f8d296c43a
439,23484b29bcbe307e,"Компьютерные колонки 2.1 Defender V11, 2Х3 Вт+5 Вт, USB, чёрные",пластик материал корпуса колонок суммарная мощность 11 вт пластик компьютерная  акустика 2.1 питание   от usb материал   корпуса сабвуфера,False,ea290c29074c92ad
440,2361e87937fc04db,Horizont 20MW800-1479BFS,объем 20 л внутреннее покрытие камеры эмаль мощность микроволн 800 вт доп. режимы автоматическая разморозка автоматический разогрев программирование процесса приготовления автоматическое приготовление автоматическое поддержание температуры ускоренная разморозка экспресс-режим приготовления звуковой сигнал отключения ускоренный разогрев шхвхг 44.40х26х36.20   см диаметр   поддона 255 мм режимы  работы разморозка гриль микроволны + гриль,False,15045e15063ca106
441,23774a377764756d,LG 43UP75006LF (2021),разрешение 3840x2160 год создания модели 2021 мощность звука 20 вт разрешение hd 4k uhd платформа  smart tv webos форматы   hdr hdr 10 pro тип   подсветки direct led частота   обновления экрана 60 гц технология  экрана hdr led экосистема   умного дома умный дом яндекса lg smart thinq apple homekit беспроводная   связь wi-fi airplay miracast bluetooth,False,f5949f3c3d4611af
442,2377922f0f1df05e,"Lenovo Монитор 27"" Lenovo G27c-10 (66A3GACBEU)",частота обновления 165 гц; отклик: 4 мс тип  матрицы *va игровой  монитор да яркость 350  кд/м²; контрастность: 3000:1 покрытие  экрана антибликовое экран   изогнутый 1920x1080 (16:9) интерфейсы   вход hdmi вход displayport,False,b941b65ba33a29a0
443,237cae4ad017f3d4,"Процессор AMD FX-4350 AM3+, 4 x 4200 МГц, OEM",количество ядер 4 x 4200 мгц объем   кэша l2/l3 4 мб/8 мб тепловыделение  125 вт,False,6a8af20af594f8f6
444,2388d9bf4272e580,"Lenovo IP3 - 15ARE05/15.6""/IPS FHD/AMD Ryzen 5 4500U/4Gb//SSD 256Gb/Integrated/DOS/No CD-ROM/Platinum Grey/(81W40033RK) Ноутбук",процессор amd   ryzen 5 4500u (6x2.30 ггц) память  ram 4 гб (2666 мгц) ssd 256 гб,False,01378fa92f901df5
445,239b38d3c02c6729,Смартфон Samsung Galaxy A73 5G 6+128 ГБ белый,встроенная память 128 гб 4 камеры 108 мп 5 мп 12 мп 5 мп оперативная  память 8 гб sim-карты 2  (2 x nano sim) беспроводные   интерфейсы wi-fi bluetooth nfc,False,3ef0e6e982996562
446,23b58bed6a11d904,"Wi-Fi роутер TP-LINK Archer C54, AC1200, черный",подключение к интернету (wan) ethernet rj-45 частотный диапазон устройств wi-fi 2.4 / 5 ггц (одновременная работа) количество   lan-портов 4 функции   и особенности upnp av-сервер поддержка ipv6 режим репитера (повторителя),False,619891c75facdfd3
447,23bf8145d8604adb,Кофемашина Polaris PACM 2060AC 1500Вт черный,материал   корпуса пластик одновременная   раздача на 2 чашки да доп.   функции автоматическая декальцинация быстрый пар автоотключение при неиспользовании подача горячей воды подогрев чашек автоотключение после приготовления напитка тип  напитка американо эспрессо капучино латте,False,89f10b618c2cee72
448,23d4f5411f7e017c,Робот-пылесос TROUVER Xiaomi Finder,тип контейнера для пыли/воды режимы работы местная уборка движение зигзагом особенности конструкции мягкий бампер лидар управление  со смартфона да,False,69c224115cc00a85
449,23db7bec009833e4,Индукционная варочная панель GORENJE ICE2000SP 566815,особенности конструкции дисплей настольная да управление электронное материал   рабочей поверхности стеклокерамика шхвхг 29х4.50х36   см,False,c74b2d4c1e6a99b3
450,23f464f2e9abdbde,"Копировальный аппарат Xerox WorkCentre 3025V/NI A4, P/C/S/F, 20 ppm, max 15K pages per month, 128MB, GDI, USB, Network, Wi-fi",жк-панель да макс.  размер отпечатка 216 × 356 мм интерфейсы  usb wi-fi airprint ethernet (rj-45),False,99fe19e16b5bbeee
451,23fbbd0999c465cf,Аккустика для PC Perfeo Pharos PF-2080,суммарная  мощность 5 вт компьютерная  акустика 2.0 однополосные  колонки,False,2714c15923a2aeeb
452,24129c03c551206b,Робот-пылесос ROBOROCK S5 Max Black,работа от аккумулятора до 180 мин доп. функции таймер программирование по дням недели построение карты помещения сигнал при застревании сигнал при разрядке аккумулятора тип  датчиков оптические шхгхв 35x35x9.60   см тип  контейнера для пыли/воды объем  контейнера для пыли 0.46 л,False,3edadb7a2d627f65
453,24185b50ae205523,Компьютерная акустика Defender SPK 35 черный,диапазон частот 100 - 20000 гц суммарная мощность 5 вт питание от usb пластик однополосные  колонки,False,40037632f88f0617
454,242467ca57c25374,"Водонагреватель накопительный thermex h 10 u (pro) 111002, белый",максимальная температура воды 75 °с покрытие  бака стеклокерамика,False,c8cf6b65761ea1ef
455,243a3b9d29e43fba,50' Samsung UE50AU7500UXRU,"тип матрицы экрана va форматы hdr hdr10+ диагональ 50"" платформа  smart tv tizen год  создания модели 2021 частота   обновления экрана 60 гц технология   экрана led hdr",False,0be9800a9a538231
456,244fdd663ca4f4fc,Фен Xiaomi Mijia Water Ion Hair Dryer Белый (RU),длина  сетевого шнура 1.4 м дополнительные функции ионизация подача холодного воздуха,False,c9a0918e91a98305
457,246f790a9ad2eb04,Видеокарта PCI-E MSI GeForce GTX 1660 Super VENTUS XS OC (1660 SUPER VENTUS XS OC RU) 6GB GDDR6 192bit 12nm 1530/14000MHz HDMI/3*DP/HDCP Ret,комплектация retail техпроцесс 12 нм tdp 125  вт количество   поддерживаемых мониторов 4 частота   памяти 14000 мгц шина  обмена с памятью 192 бит максимальное  разрешение 7680x4320 тип   подключения pci express 3.0 объем   видеопамяти 6144 мб разъем  дополнительного питания 8 pin разъемы   и интерфейсы выход displayport x 3 выход hdmi,False,0e98903bc50f96a4
458,24827e97d4fe23f1,Принтер Kyocera FS-1040 (1102m23ru0 / 1102m23ru1),интерфейсы usb,False,b06b981adc52c752
459,249a1d86c0879e64,Видеокарта MSI Radeon RX 6500 XT MECH 2X 4G OC,объем видеопамяти 4096 мб частота  памяти 18000 мгц тип  памяти gddr6,False,5cd2febf56f0e483
460,24a026294ed42563,Lenovo Монитор ThinkVision S27e-20 (62AFKAT2EU),поддержка freesync/g-sync freesync частота обновления 60 гц; отклик: 4 мс покрытие   экрана антибликовое яркость 250   кд/м²; контрастность: 1000:1 интерфейсы   вход hdmi вход vga,False,5b53bef85d17bfd9
461,24ab4ff3fb5c519e,Встраиваемая посудомоечная машина Candy CDIH 1L949,тип защиты от протечек частичная (шланги) индикация на полу нет защита защита  от протечек число  программ 5 класс мойки: a тип   сушки класс a конденсационная,False,b6f6e9b5ead263ae
462,24ae73dae779c98e,Микроволновая печь Horizont 20MW700-1479 BHB,объем 20 л диаметр поддона 255 мм внутреннее  покрытие камеры эмаль,False,6e471a700c40e2ab
463,24d05604fbc15907,"Электроплитка ENERGY EN-904B, 2 конфорки, спираль (ТЭН) 1кВт+1кВт, черная 158967",управление механическое настольная да,False,6ba3b74a1ca138cf
464,24f5e103fd85b39a,Roborock S5 Max Black Русская версия,тип датчиков оптические шхгхв 35x35x9.60   см работа   от аккумулятора до 180 мин тип  уборки сухая и влажная тип  контейнера для пыли/воды объем   контейнера для воды 0.29 л особенности   конструкции мягкий бампер лидар встроенные часы режимы   работы движение по спирали быстрая уборка движение зигзагом местная уборка движение вдоль стен,False,3edadb7a2d627f65
465,2502d158fc641c77,BaByliss PRO CARUSO ION - Бэбилисс Про Карусо Ион Фен 2400W -,длина сетевого шнура 2.7 м мощность 2400  вт вес 540   г,False,6641efda5eea8e32
466,250b2183453afede,"Планшет Xiaomi Pad 5 Global, 6 ГБ/128 ГБ, Wi-Fi, космический серый","экран 120 гц 11"" (2560x1600) 2k qhd ips  процессор snapdragon  860 операционная   система android 11 камеры  основная 13 мп фронтальная 8 мп емкость аккумулятора 8720 ма·ч размеры  вес: 511 г 254.69x166.25x6.85 мм",True,250b2183453afede
467,251ad225e5b3adbe,Монитор Lenovo C24-25 (66B0KAC1EU),макс.  разрешение 1920x1080,False,8d6e8bbe6b1eadad
468,2522a6104ce49c4a,"Микроволновая печь LG с грилем и технологией Smart Inverter, 25, 1000 Вт (MB65R95DIS)",шхвхг 47.60х27.20х38 см внутреннее покрытие камеры эмаль,False,07d12ec5a962c925
469,25297382ce72745a,Наушники Xiaomi Redmi Buds 3 Lite White,время работы 5 ч вес 8.4 г тип зарядки кейса usb type-c конструкция внутриканальные   (закрытые) активное   шумоподавление (anc) есть подключение bluetooth  5.2,False,c24cbf788d7f1d47
470,252d0afe794b2222,"Телевизор Xiaomi Mi TV 4S 65, 65"", Ultra HD 4K, черный",форматы hdr hdr10+ беспроводная связь bluetooth wi-fi мощность  звука 20 вт платформа   smart tv android tv,False,1253c3296a3c0153
471,25323838b67e6ad1,Edisson er 100v,потребляемая мощность 1500 вт,False,7810daae8a7e7fba
472,2542def49c3aa72a,"Ноутбук Honor MagicBook X 14 NBR-WAI9 (Intel Core i3 10110U/14""/1920x1080/8GB/256GB SSD/Intel UHD Graphics/Windows 10 Home) 5301AAPL Space Gray/Космический Серый",процессор intel core i3 10110u (2x2.10 ггц),False,09824205ce94d7c9
473,25444e3ecff242e3,Процессор Intel Процессор INTEL Core i5 11400F OEM,количество ядер 6 x 2600-4400 мгц тепловыделение 65 вт,False,18a5d547a136f872
474,257d8f18f913e5d7,"Стиральная машина с сушкой GRAUDE EWTA 80.0, белый",установка встраиваемая защита от детей от протечек загрузка 8   кг шхгхв 60х54х82   см скорость  отжима 1400 об/мин сушка по   времени класс   энергопотребления a доп.функции контроль за уровнем пены выбор скорости отжима контроль баланса интеллектуальное управление стиркой отложенный старт выбор температуры стирки сигнал окончания стирки,True,257d8f18f913e5d7
475,2599d6e652134d41,"Процессор Intel Core i3-10105 BX8070110105 Comet Lake 4C/8T 3.7-4.4GHz (LGA1200, L3 6MB, 14nm, UHD Graphics 630 1.15GHz, 65W) Box",тепловыделение  65 вт техпроцесс 14  нм интегрированная  графика uhd 630 1100 мгц назначение   игровой настольный пк,False,a084f31e178be7e6
476,25a016b67a4ab471,Колонки 2.1 GINZZU GM-405,bluetooth однополосные  колонки диапазон   частот 40 - 20000 гц,False,cd378ed756aa2882
477,25b4fc7c3ce60970,Настольная плита GEFEST Брест ПГ 700-02,настольная да материал  рабочей поверхности эмалированная сталь,False,116c9e6140857b4b
478,25b77d8ea5030c7e,Pantum Лазерное МФУ Pantum M6700D,интерфейсы usb особенности автоматическая  двусторонняя печать,False,48d9db768fc12833
479,25d66337f5007356,"Смартфон Samsung Galaxy M52 5G 8/128 ГБ, черный","экран 6.7"" (2400x1080) super amoled plus 120 гц аккумулятор 5000 ма·ч встроенная   память 128 гб оперативная   память 8 гб 3  камеры 12 мп 5 мп 64 мп операционная система android 11 вес 173 г qualcomm   snapdragon 778g sim-карты 2   (nano sim) стандарт  связи 5g 4g lte 3g беспроводные интерфейсы bluetooth nfc wi-fi",True,25d66337f5007356
480,25df3f74058bce40,Микроволновая печь LG MS2042DY,переключатели сенсорные внутреннее покрытие камеры эмаль объем 20  л доп.   режимы автоматическое приготовление автоматическая разморозка звуковой сигнал отключения особенности   дисплей подсветка камеры блокировка от детей система равномерного распределения микроволн,False,46f81b709a5c80f9
481,25fa5b73e80958d9,"Ноутбук Asus ZenBook Duo 14 UX482EG-HY360R 90NB0S51-M000W0 14""(1920x1080) Intel Core i7 1165G7(2.8Ghz)/16GB SSD 1 TB/nVidia GeForce MX450 2GB/Windows 10 Pro","операционная  система windows 10 pro экран 14""   (1920x1080) ips память ssd 1 тб ram 16 гб (4266 мгц)",False,88acf0e46386f61d
482,265e427b343dd51a,Микроволновая печь Horizont 20MW700-1479BKB (серый),доп.   режимы автоматическая разморозка автоматическое приготовление звуковой сигнал отключения переключатели   поворотные тактовые кнопочные,False,f0506a48de1ba119
483,265eccdfe8760e27,Колонки 2.0 PF-2080 «PHAROS» (PF_4832),суммарная мощность 5 вт,False,2714c15923a2aeeb
484,2698f2a3e1988d76,Пылесос-робот Xiaomi MOP 2 Lite White Bhr5959ru .,тип   уборки сухая и влажная режимы  работы движение зигзагом движение по спирали движение вдоль стен,False,d4ebc4a26700d5e0
485,26a3f48fc803f3a0,"Интернет-центр Keenetic Ultra (KN-1810) Wi-Fi AC2600 Wave 2 MU-MIMO 2,4 + 5 ГГц с четырьмя усилителями и антеннами 5дБи",поддержка  usb-модема,False,ef9a2e91bb566217
486,26c4bb4a18037f5e,Ноутбук ASUS Zenbook 13 OLED UX325EA-KG763 (90NB0SL2-M00ED0),"время  работы от аккумулятора 18 ч экран 13.3""  (1920x1080) oled",False,54c9c1029f7053a5
487,26c75fd3b9fab023,"Ноутбук Lenovo ThinkBook 15 G3 ACL 21A4002ERU AMD Ryzen 5 5500U, 2.1 GHz - 4.0 GHz, 16384 Mb, 15.6"" Full HD 1920x1080, 512 Gb SSD, DVD нет, AMD Radeon Graphics, Windows 10 Professional, серый, 1.7 кг, 21A4002ERU",время  работы от аккумулятора 7.5 ч,False,13bffaadb1f61ba8
488,26cd2d13903ad9b9,"Робот-пылесос Xiaomi Mi Robot Vacuum Cleaner 1S CN, белый",шхгхв 35x35x9.60 см режимы работы движение зигзагом быстрая уборка местная уборка движение вдоль стен особенности конструкции встроенные часы мягкий бампер тип   уборки сухая тип  контейнера для пыли объем   контейнера для пыли 0.42 л работа  от аккумулятора до 150 мин управление   со смартфона да тип  датчиков оптические комплектация   боковая щетка электрощетка доп.  функции сигнал при застревании построение карты помещения расчет времени уборки программирование по дням недели таймер сигнал при разрядке аккумулятора,True,26cd2d13903ad9b9
489,26d98d0e419d1bd6,"27"" Lenovo G27c-10, 1920x1080, 165 Гц, *VA, черный",игровой  монитор да поддержка   freesync/g-sync freesync частота   обновления 165 гц; отклик: 4 мс яркость 350 кд/м²; контрастность: 3000:1 экран   1920x1080 (16:9) изогнутый особенности подсветка без мерцания (flicker-free) регулировка по высоте,False,b941b65ba33a29a0
490,26ec8c3a4583564e,"Планшет Samsung Galaxy Tab A8 SM-X205N, 3ГБ, 32GB, 3G, 4G, Android 11 темно-серый [sm-x205nzaaskz]",операционная система android 11 емкость аккумулятора 7040 ма·ч камеры   фронтальная 5 мп основная 8 мп особенности   встроенный микрофон датчик холла компас акселерометр cлот для карты памяти датчик освещенности гироскоп,False,2f92010236ee9319
491,2714c15923a2aeeb,Компьютерная акустика Perfeo PHAROS,компьютерная акустика 2.0 однополосные колонки питание от usb суммарная  мощность 5 вт диапазон  частот 50 - 18000 гц,True,2714c15923a2aeeb
492,2732bd1fba28e1d4,honor earbuds 2 lite black,время работы от аккумулятора в кейсе 32 ч тип зарядки кейса usb type-c вес 41 г время  работы 10 ч активное  шумоподавление (anc) есть тип   излучателей динамические,False,91ac89bf0cf37452
493,274ebbb88cbeab64,Видеокарта MSI GeForce GTX 1050 Ti 4GT OC,количество поддерживаемых мониторов 3 область применения игровая комплектация retail техпроцесс 14 нм частота   видеопроцессора 1455 мгц объем  видеопамяти 4096 мб tdp 75   вт,False,31862a08efb59198
494,27c245973aa2e8eb,Аккустика 2.0 колонки 2.0 Genius SP-Q160,диапазон   частот 150 - 20000 гц суммарная   мощность 6 вт подключение  по usb питание   от usb,False,536ef2e265b8678c
495,27f829eb558513dc,Посудомоечная машина узкая Candy CDIH 2L1047-08,таймер отсрочки запуска есть тип узкая тип защиты от протечек частичная (шланги) тип сушки конденсационная класс a ширина 44.8  см защита защита   от протечек вместимость 10   комплектов,False,d7d28d1201ba8bde
